0.400181041238476,0.410181041238476
0.453477897787144,0.413477897787144
0.856790912832288,0.846790912832288
0.376730570220558,0.326730570220558
0.447181978391577,0.487181978391577
0.706405028315092,0.736405028315092
0.23878865871141,0.27878865871141
0.494811856829553,0.534811856829553
0.575236982192333,0.568236981192444
0.295868628237401,0.285868628237401
0.708543516892275,0.668543516892275
0.379366706558028,0.369366706558028
0.542335256768084,0.502335256768084
0.910703923311644,0.870703923311644
0.641735089988365,0.601735089988365
0.821309199835781,0.861309199835781
0.849400728024449,0.889400728024449
0.194457800770251,0.194457800770251
0.620285371024281,0.660285371024281
0.0412814316199117,0.001281431619911
0.109400562689695,0.11400562689695
0.46031328244784,0.47031328244784
